Date,AAPL,GLD,JPM,MSFT,NVDA,SPY
2018-01-03,-0.00017397760749514636,-0.0026403330092135157,0.0010185543038779194,0.0046436254939024564,0.06373872846449098,0.0063056191295885605
2018-01-04,0.004634132578361208,0.005114278310262769,0.014223968332477632,0.008762545029385487,0.005257168241248838,0.004205636390995162
2018-01-05,0.011320875624482293,-0.001036702137934486,-0.006440378021414821,0.012322198504816521,0.008438686518314824,0.006642025110606126
2018-01-08,-0.0037210618146478118,-0.0001596255390370604,0.0014758279159044197,0.0010200210024017655,0.030180985014791842,0.0018271274874863761
2018-01-09,-0.00011465364278688423,-0.004639219643041588,0.005056479319730273,-0.0006803067757130332,-0.00027067979679627015,0.0022606755857791294
2018-01-10,-0.00022981445600391245,0.002402270692406848,0.010943955515837775,-0.0045438363901219815,0.007809340729154327,-0.0015309606964070577
2018-01-11,0.005664280447253774,0.003273877321212141,0.005336866744580628,0.002956067664372014,0.0017870983834411807,0.007269706229146421
2018-01-12,0.010273509786602068,0.012044492942167013,0.016375608594888947,0.017109541097250654,-0.00492151246455211,0.006497586164077239
2018-01-16,-0.0050950139039227585,0.001652690627169873,-0.003556543642127048,-0.01404897055165146,-0.012954531086446074,-0.0034237660749192617
2018-01-17,0.016381194637060534,-0.008132363237354055,0.006392834316461921,0.0200575878054159,0.020727847612456315,0.009486269204707635
2018-01-18,0.0008929081010344317,-0.002222213448585594,0.002386668274541805,-0.00044357333733430427,-0.0012468892728430602,-0.0016821531948091647
2018-01-19,-0.00447262613476237,0.0044394996120163946,-0.002209835726527088,-0.0011105339634880432,0.024949227991094114,0.004539317100216416
2018-01-22,-0.008214889626341142,0.0018177059354296304,0.011612609358137342,0.017730686103126496,0.015437867170685092,0.008097690869661157
2018-01-23,0.00022546734834643492,0.004961985943158681,-0.0010501217669662128,0.003160688308220714,0.02209141891506012,0.0021207971113772254
2018-01-24,-0.01605640781470745,0.012104345577545294,0.012702603003649171,-0.0008711571041647082,-0.013102898092534872,-0.00038854868924886876
2018-01-25,-0.01801209254240166,-0.006697849027902464,0.00025921619237184636,0.005539193838389572,0.002329784208321488,0.00042324630913317284
2018-01-26,0.0023349644779613733,0.0007811756386790387,0.0053443596141143895,0.018563588024990776,0.029104715451872834,0.011512005250603146
2018-01-29,-0.020915830185876227,-0.005637857183470335,-0.001031982818859615,-0.00148946780797361,0.014362098605850807,-0.006652358926722298
2018-01-30,-0.005911675692383156,-0.004328123373076199,-0.009424907115291823,-0.012643270552673646,-0.01687216785493351,-0.010310217489516773
2018-01-31,0.002751108752724596,0.00668108957049156,0.004853314127665416,0.024182283097672497,0.012609842379553132,0.0004969651488834523
2018-02-01,0.0020883306543785446,0.0032848909860550284,0.010320917599888922,-0.007925423462528438,-0.021798176007775203,-0.001136081161943301
2018-02-02,-0.0443595654713554,-0.013204686797240324,-0.022410725148502172,-0.026662358799106268,-0.029452534212504104,-0.022010350585266632
2018-02-05,-0.025301857036028816,0.0025286437555192493,-0.04914017132336352,-0.04205776866586669,-0.08869437713324071,-0.04272221011485853
