Date,AAPL,GLD,JPM,MSFT,NVDA,SPY
2018-01-29,39.298091888427734,127.3499984741211,92.94790649414062,86.18386840820312,6.102544784545898,250.5656280517578
2018-01-30,39.06645965576172,126.80000305175781,92.07599639892578,85.10108184814453,6.000445365905762,247.99551391601562
2018-01-31,39.1740837097168,127.6500015258789,92.52395629882812,87.1841049194336,6.076589107513428,248.11878967285156
2018-02-01,39.255977630615234,128.07000732421875,93.48383331298828,86.49586486816406,5.945563793182373,247.83706665039062
2018-02-02,37.55265808105469,126.38999938964844,91.41209411621094,84.22015380859375,5.773005485534668,242.44168090820312
2018-02-05,36.61442565917969,126.70999908447266,87.02867126464844,80.75149536132812,5.283022880554199,232.3021697998047
2018-02-06,38.14460754394531,125.37999725341797,89.67632293701172,83.8072280883789,5.576717853546143,236.8790283203125
2018-02-07,37.328033447265625,124.79000091552734,90.28424835205078,82.22888946533203,5.656319618225098,235.59397888183594
2018-02-08,36.3008918762207,124.9800033569336,86.29279327392578,78.00776672363281,5.37746000289917,226.75711059570312
2018-02-09,36.74490737915039,124.7699966430664,88.02054595947266,80.91669464111328,5.737406253814697,230.1633758544922
2018-02-12,38.224952697753906,125.37000274658203,89.38037109375,81.78842163085938,5.637283802032471,233.54322814941406
2018-02-13,38.60786437988281,126.08000183105469,89.93229675292969,82.43077850341797,5.751004695892334,234.12405395507812
2018-02-14,39.31971740722656,128.22999572753906,92.01201629638672,83.72147369384766,5.968307971954346,237.28384399414062
2018-02-15,40.64000701904297,128.3800048828125,92.39598846435547,85.42706298828125,6.093893051147461,240.31167602539062
2018-02-16,40.508445739746094,127.95999908447266,91.7320556640625,84.81861114501953,6.028134346008301,240.382080078125
2018-02-20,40.37217330932617,126.23999786376953,91.75604248046875,85.4823989868164,6.157677173614502,238.8770294189453
2018-02-21,40.18893814086914,125.66000366210938,92.14002227783203,84.34839630126953,5.97053337097168,237.68878173828125
2018-02-22,40.5248908996582,126.30000305175781,91.9720458984375,84.56966400146484,5.9900736808776855,237.99685668945312
2018-02-23,41.22965621948242,126.13999938964844,93.83577728271484,86.71778106689453,6.083580493927002,241.7903289794922
2018-02-26,42.04486083984375,126.44999694824219,95.00363159179688,87.97161102294922,6.099660396575928,244.5980682373047
2018-02-27,41.908599853515625,125.12999725341797,93.87577819824219,86.84684753417969,6.086795330047607,241.5438690185547
2018-02-28,41.84518051147461,125.0,92.38794708251953,86.45042419433594,5.986364841461182,239.09706115722656
2018-03-01,41.1121940612793,124.72000122070312,90.73220825195312,85.60226440429688,5.744186878204346,235.6204833984375
2018-03-02,41.39646530151367,125.38999938964844,90.6441879272461,85.78665161132812,5.851300239562988,236.8350372314453
2018-03-05,41.53976821899414,125.18000030517578,92.03599548339844,86.33056640625,5.829283714294434,239.57229614257812
2018-03-06,41.50452423095703,126.52999877929688,92.11600494384766,86.03556823730469,5.990320682525635,240.17967224121094
2018-03-07,41.1192512512207,125.72000122070312,91.77206420898438,86.53340911865234,5.9824042320251465,240.09158325195312
2018-03-08,41.567962646484375,125.41999816894531,91.78003692626953,87.05892181396484,5.9660797119140625,241.25341796875
2018-03-09,42.282127380371094,125.54000091552734,94.41970825195312,89.00423431396484,6.068737983703613,245.45184326171875
2018-03-12,42.6909065246582,125.54000091552734,94.11576080322266,89.21625518798828,6.178321361541748,245.14373779296875
2018-03-13,42.279788970947266,125.77999877929688,92.98789978027344,87.04048919677734,6.127612590789795,243.55950927734375
2018-03-14,41.920345306396484,125.69999694824219,91.94805145263672,86.5241928100586,6.153091907501221,242.30963134765625
2018-03-15,41.96967315673828,124.9000015258789,92.18001556396484,86.82843780517578,6.167934894561768,242.0455780029297
2018-03-16,41.82167434692383,124.5999984741211,92.3399887084961,87.21564483642578,6.196133613586426,242.30807495117188
2018-03-19,41.18267822265625,124.87000274658203,91.61207580566406,85.6391372680664,5.961627006530762,239.02952575683594
2018-03-20,41.168575286865234,124.30999755859375,91.70006561279297,85.86040496826172,6.173871040344238,239.4361572265625
2018-03-21,40.23592758178711,126.4800033569336,91.78003692626953,85.26112365722656,6.14863920211792,238.97654724121094
2018-03-22,39.66740036010742,125.9800033569336,87.94856262207031,82.78109741210938,5.982651710510254,233.00277709960938
2018-03-23,38.748844146728516,127.61000061035156,85.59687042236328,80.37483978271484,5.76298713684082,228.03640747070312
