Date,AAPL,GLD,JPM,MSFT,NVDA,SPY
2019-10-09,74770400,6927700,7273700,19749900,292412000,62359400
2019-10-10,113013600,9301700,10994100,17654600,309124000,55296300
2019-10-11,166795600,11333400,15076500,25446000,446404000,98720400
2019-10-14,96427600,4006700,8779000,13304300,200040000,40394800
2019-10-15,87360000,9128300,23379000,19695700,664124000,46754500
2019-10-16,73903200,10330300,11087700,20751600,428944000,48928200
2019-10-17,67585200,6131000,10818500,21460600,263436000,45736600
2019-10-18,97433600,6416100,10417400,32273500,307440000,64304000
2019-10-21,87247200,8306200,12714600,20078200,261868000,39048600
2019-10-22,82293600,3879700,12549100,27431000,328720000,48594700
2019-10-23,75828800,4155300,8828300,29844600,279916000,34352200
2019-10-24,69275200,6174800,8020500,37029300,232020000,35453100
2019-10-25,73477200,6011500,9055700,25959700,423092000,45205400
2019-10-28,96572800,5442000,9522200,35280100,330792000,42147000
2019-10-29,142839600,3835400,9797300,20589500,211236000,44284900
2019-10-30,124522000,6992900,8513700,18496600,205960000,49643900
2019-10-31,139162000,7050900,11589100,24605100,209732000,69053800
2019-11-01,151125200,8090000,11682600,33128400,283640000,71141500
2019-11-04,103272000,4740300,9159900,16912000,376716000,60606900
2019-11-05,79897600,11782300,13747600,18250200,300868000,42933200
2019-11-06,75864400,6416500,11231100,16575800,269012000,46487100
2019-11-07,94940400,15214200,13528900,17786700,280340000,54272300
2019-11-08,69986400,10377400,9293400,16732700,189100000,49032100
2019-11-11,81821200,7037300,8679000,14362600,243436000,35797300
2019-11-12,87388800,6448600,9099000,18641600,283504000,46484600
2019-11-13,102734400,8776000,8023300,16919200,300188000,53917700
2019-11-14,89182800,5220500,8483400,19729800,518080000,51219900
2019-11-15,100206400,10106700,10163600,23485700,1053628000,62023600
2019-11-18,86703200,5717900,8749300,21534000,574588000,49228000
2019-11-19,76167200,4824400,8824500,23935700,414564000,67804700
2019-11-20,106234400,6892100,11782800,25696800,472588000,79406200
2019-11-21,121395200,4197200,7705500,18576100,288388000,54664700
2019-11-22,65325200,3620300,8167900,15901800,224100000,44850200
2019-11-25,84020400,6415800,10068500,22420900,506476000,48647200
2019-11-26,105207600,4724400,10490700,24620100,385244000,37569000
2019-11-27,65235600,4111000,6607900,15184400,215784000,44444600
2019-11-29,46617600,4516400,5712000,11977300,141556000,36592700
2019-12-02,94487200,8274700,8615600,27418400,372036000,75767800
2019-12-03,114430400,8481700,10361300,24066000,465232000,73941700
2019-12-04,67181600,6322300,10318200,17574700,273424000,49080000
2019-12-05,74424400,5671500,9587400,17869100,184884000,40709000
2019-12-06,106075600,8714500,10170600,16403500,232236000,48927000
2019-12-09,128042400,2711600,8498200,16687400,211880000,34838500
2019-12-10,90420400,3240800,7532900,16476100,256388000,52649800
2019-12-11,78756800,6097500,9011900,18856600,233796000,53429100
2019-12-12,137310400,8815100,13717400,24612100,404348000,96389600
2019-12-13,133587600,6964300,10592100,23845400,454704000,81503900
2019-12-16,128186000,4646100,11372000,24144200,320976000,82749700
2019-12-17,114158400,4287500,11546800,25425600,321196000,61097700
2019-12-18,116028400,3607600,10381500,24129200,343548000,48133000
2019-12-19,98369200,4975000,9350400,24958900,445360000,85310500
2019-12-20,275978000,4463900,29992600,53477500,603044000,147142100
2019-12-23,98572000,5180900,9738400,17718200,355060000,52990000
2019-12-24,48478800,5303700,3324300,8989200,138864000,20270000
2019-12-26,93121200,8342500,6770900,14520600,182852000,30911200
2019-12-27,146266000,5119900,7868200,18412800,254644000,42528800
2019-12-30,144114400,4810600,6963000,16348400,258056000,49729100
2019-12-31,100805600,5313500,7201600,18369400,231004000,57077300
2020-01-02,135480400,7733800,10803700,22622100,237536000,59151200
2020-01-03,146322800,12272800,10386800,21116200,205384000,77709700
2020-01-06,118387200,14403300,10259000,20813700,262636000,55653900
2020-01-07,108872000,7978500,10531300,21634100,314856000,40496400
2020-01-08,132079200,22248500,9695300,27746500,277108000,68296000
2020-01-09,170108400,10292300,9469000,21385000,255112000,48473300
2020-01-10,140644800,6183300,10190900,20725900,316296000,53029300
2020-01-13,121532000,7593800,12355200,21626500,319840000,47086800
2020-01-14,161954400,6589700,24906000,23477400,359088000,62832800
2020-01-15,121923600,6510000,16293400,21417900,263104000,72056600
2020-01-16,108829200,6069100,10783800,23865400,284192000,54050300
2020-01-17,137816400,11121100,14697700,34371700,253792000,95846000
2020-01-21,110843200,6086100,8474200,29517200,217916000,77742400
2020-01-22,101832400,4778200,7549100,24138800,239240000,48914900
2020-01-23,104472000,8419800,9345700,19680800,244516000,51963000
2020-01-24,146537600,9919900,15166400,24918100,373512000,87578400
2020-01-27,161940000,9988100,12860500,32078100,470536000,84062500
2020-01-28,162234000,7543100,13062800,24899900,310976000,63834000
2020-01-29,216229200,5013100,9326000,34754500,258848000,53888900
2020-01-30,126743200,9119500,9048900,51597500,290504000,75491800
2020-01-31,199588400,14788300,12785200,36142700,370420000,113845600
2020-02-03,173788400,9105300,10021100,30107000,255564000,69083000
2020-02-04,136616400,10525600,9157100,36433300,271544000,62573200
2020-02-05,118826800,6160700,10150700,39186300,208220000,65951100
2020-02-06,105425600,4819800,8992300,27751400,218284000,50359700
2020-02-07,117684000,6379300,6379800,33529100,189752000,64139400
2020-02-10,109348800,5793600,5960700,35844300,529608000,42070000
2020-02-11,94323200,5179400,6578600,53159900,638556000,54864500
2020-02-12,113730400,5040600,7958000,47062900,374644000,43992700
2020-02-13,94747600,7082100,7447500,35295800,528016000,54501900
2020-02-14,80113600,5345400,6627600,23149500,1041924000,64582200
2020-02-18,152531200,11524900,8996400,27792200,620164000,57226200
2020-02-19,93984000,9269800,7071200,29997500,694332000,48814700
2020-02-20,100566000,8457300,7422800,36862400,810052000,74163400
2020-02-21,129554000,16344500,9772800,48572600,768180000,113788200
2020-02-24,222195200,27171000,13618400,68311100,856916000,161088400
2020-02-25,230673600,28091500,20797200,68073300,1055496000,218913200
2020-02-26,198054800,17912500,24825600,56206100,747732000,194773800
2020-02-27,320605600,27878500,23005500,93174900,906416000,284353500
2020-02-28,426510000,42699600,45931400,97012700,1133252000,384975800
2020-03-02,341397200,16295400,27355400,71030800,890744000,238703600
2020-03-03,319475600,28687700,32547700,71677000,652792000,300139100
2020-03-04,219178400,12315500,25795900,49814400,597408000,176613400
2020-03-05,187572800,17973500,25025600,47817300,540328000,186366800
2020-03-06,226176800,26973400,38159400,72821100,515412000,228667200
2020-03-09,286744800,24868700,40352000,70419300,614160000,309417300
2020-03-10,285290000,18811500,31102700,65354400,580648000,276444100
2020-03-11,255598800,18159900,38127000,56371600,499964000,255316300
2020-03-12,418474000,32893400,49725200,93226400,816540000,392220700
2020-03-13,370732000,35177200,38543300,92727400,634836000,329566100
2020-03-16,322423600,24496000,38589700,87905900,726972000,297240000
2020-03-17,324056000,24490300,35239800,81059800,833632000,262070500
2020-03-18,300233600,21953400,41525600,81593200,874268000,327597100
2020-03-19,271857200,20828900,32175100,85922700,765512000,289322000
2020-03-20,401693200,20056000,30150800,84866200,804636000,347158800
2020-03-23,336752800,28275200,32536600,78975200,643876000,326025200
2020-03-24,287531200,20743500,34363200,82516700,1101644000,235494500
2020-03-25,303602000,16457200,38111700,75638200,793432000,299430300
2020-03-26,252087200,12778200,29826300,64568100,696108000,257632800
2020-03-27,204216800,9824600,30041500,57042300,638828000,224341200
2020-03-30,167976400,12080900,21656900,63420300,602252000,171369500
2020-03-31,197002000,13319500,23379300,77927200,949960000,194881100
2020-04-01,176218400,11827400,28029600,57969900,656912000,189554600
2020-04-02,165934000,9188300,24018000,49630700,675764000,177660400
2020-04-03,129880000,8469100,21199400,41243300,663212000,135561200
2020-04-06,201820400,14739300,26820800,67111700,727884000,188061200
2020-04-07,202887200,9195400,22563800,62769000,784520000,201427200
2020-04-08,168895200,7600800,22903300,48318200,542444000,153774500
2020-04-09,161834800,18123000,42055900,51385100,525564000,189999200
2020-04-13,131022800,20549200,26911900,41905300,398408000,114839100
2020-04-14,194994800,17095100,46151300,52874300,530948000,134143400
2020-04-15,131154400,12141900,30118600,40940800,366148000,121775000
2020-04-16,157125200,9233200,32449600,50479600,745620000,131798300
2020-04-17,215250000,14652700,30191900,52765600,539120000,146684800
2020-04-20,130015200,10688700,23679400,36669600,449388000,100109300
2020-04-21,180991600,12478100,23035000,56203700,735160000,126385700
2020-04-22,116862400,12902100,16662400,34620200,483356000,92951600
2020-04-23,124814400,14928500,16638800,32790800,424160000,104709700
2020-04-24,126161200,11199300,15809200,34277600,352328000,85063200
2020-04-27,117087600,9033500,22870200,33194400,479388000,77896600
2020-04-28,112004800,10383000,20238900,34392700,442904000,105270000
2020-04-29,137280800,12232300,20462600,51286600,379160000,118745600
2020-04-30,183064000,13633500,19127600,53875900,375916000,122901700
2020-05-01,240616800,10914300,18547700,39370500,342096000,125180000
2020-05-04,133568000,7986200,15725900,30372900,317556000,80873200
2020-05-05,147751200,10563100,18064100,36839200,368896000,79569900
2020-05-06,142333600,13352000,20978000,32139300,323464000,73632600
2020-05-07,115215200,13691700,16771900,28316000,373732000,75250400
2020-05-08,133838400,12240900,20487800,30877800,339216000,76452400
2020-05-11,145946400,11209800,31907600,30892700,469060000,79514200
2020-05-12,162301200,10406000,27962900,32038200,493060000,95870800
2020-05-13,200622400,10950400,35451600,44711500,625852000,144721100
2020-05-14,158929200,17084400,35152500,41873900,602312000,121977900
2020-05-15,166348400,13918800,26099000,46610400,987660000,111146300
2020-05-18,135178400,14133800,30504400,35264500,774460000,119703800
2020-05-19,101729600,8535800,19597300,26799100,717320000,95189300
2020-05-20,111504800,10666100,20552400,31261300,587536000,85861700
2020-05-21,102688800,11791000,14621400,29119500,761068000,78293900
2020-05-22,81803200,8540900,13557900,20826900,1038764000,63958200
2020-05-26,125522000,13972000,41233900,36073600,770780000,88951400
2020-05-27,112945200,13063500,39402000,39517100,1175892000,104817400
2020-05-28,133560800,9758500,24713900,33810200,734896000,90405200
2020-05-29,153532400,12581800,26526400,42130400,745256000,119090800
2020-06-01,80791200,8140200,15176800,22622400,389876000,55758300
2020-06-02,87642800,10388900,21195000,30794600,391320000,74267200
2020-06-03,104491200,17000500,25941100,27311000,365440000,92567600
2020-06-04,87560400,10094000,26784700,28761800,424280000,75794400
2020-06-05,137250400,16021200,42231000,39893600,481748000,150524700
2020-06-08,95654400,9244400,24881800,33211600,387736000,73641200
2020-06-09,147712400,9045600,17031100,29783900,468488000,77479200
2020-06-10,166651600,13009300,24913300,43872300,632180000,95000800
2020-06-11,201662400,11673900,36259200,52854700,583652000,209243600
2020-06-12,200146000,6895400,24856800,43373600,570908000,194678900
2020-06-15,138808800,8532500,22153600,32770200,400004000,135782700
2020-06-16,165428800,7964000,22193600,42556700,535716000,137627500
2020-06-17,114406400,4758200,15639800,25687800,408304000,83398900
2020-06-18,96820400,5397600,16591900,23061600,254408000,80828700
2020-06-19,264476000,12187400,40371200,44441100,524160000,135549600
2020-06-22,135445200,12385600,16216900,32818900,398468000,74649400
2020-06-23,212155600,12137300,15381400,30917400,375108000,68471200
2020-06-24,192623200,10901400,22919800,36740600,449372000,132813500
2020-06-25,137522400,7093800,25743600,27803900,376072000,89468000
2020-06-26,205256800,9753500,41896300,54675800,592084000,127961000
2020-06-29,130646000,6735700,18499700,26701600,342248000,79773300
2020-06-30,140223200,12762300,19137000,34310300,367892000,113394800
2020-07-01,110737200,13214800,18755700,32061200,326648000,72396500
2020-07-02,114041600,8753500,27845600,29315800,364056000,69344200
2020-07-06,118655600,7265700,18625300,31897600,315892000,61713800
2020-07-07,112424400,11633100,25757200,33600700,357800000,82910000
2020-07-08,117092000,11662700,18762200,33600000,365480000,54638600
2020-07-09,125642800,13327400,25600800,33121700,494548000,83354200
2020-07-10,90257200,8218000,28954200,26177600,497676000,57550400
2020-07-13,191649200,11095900,32079200,38135600,457076000,102997500
2020-07-14,170989200,9812700,42731700,37591800,542676000,93657000
2020-07-15,153198000,7533800,22508400,32179400,403984000,87196500
2020-07-16,110577600,10242400,16886900,29940700,344964000,54622500
2020-07-17,92186800,10296000,16137700,31635300,266284000,62774900
2020-07-20,90318000,10095500,14458100,36884800,284852000,56308800
2020-07-21,103433200,12826100,17798100,37990400,277036000,57292200
2020-07-22,89001600,18712500,14271200,49605700,367292000,57792900
2020-07-23,197004400,23006800,12870200,67457000,411660000,75738000
2020-07-24,185438800,15601300,12744200,39827000,473292000,73766600
2020-07-27,121214000,21115600,11959100,30160900,292132000,48293000
2020-07-28,103625600,21164600,11754300,23251400,271636000,57495000
2020-07-29,90329200,25640100,12743500,19632600,284508000,48454200
2020-07-30,158130000,18061200,14834800,25079600,308880000,61861700
2020-07-31,374336800,15876700,14535000,51044000,386080000,84986800
2020-08-03,308151200,12897000,12962800,78983000,412720000,53077900
2020-08-04,173071600,20773200,13366200,49280100,310336000,41917900
2020-08-05,121776800,27078100,15260900,28806400,249924000,42697700
2020-08-06,202428800,20640100,10482100,32656800,244316000,43679400
2020-08-07,198045600,24570200,14743700,27820400,342516000,57308300
2020-08-10,212403600,19047200,14989900,36716500,427796000,44282100
2020-08-11,187902400,45355000,31518600,36446500,354512000,69601100
2020-08-12,165598000,28660500,19240800,28013100,464412000,53774400
2020-08-13,210082000,18596800,13598600,22588900,374460000,41816100
2020-08-14,165565200,11792000,12134400,17958900,366436000,47260400
2020-08-17,119561600,15709800,14988000,20184800,621300000,35481000
2020-08-18,105633600,16291600,13246500,21336200,503448000,38733900
2020-08-19,145538000,24646900,13533000,27627600,622624000,68054200
2020-08-20,126907200,16692200,13672600,26981500,921388000,42207800
2020-08-21,338054800,12713700,12228300,36249300,999868000,55106600
2020-08-24,345937600,11605800,17898300,25460100,490564000,48588700
2020-08-25,211495600,10056100,13648900,23043700,289076000,38463400
2020-08-26,163022400,12715800,12052400,39600800,321244000,50790200
2020-08-27,155552400,16299200,22163900,57602200,317604000,58034100
2020-08-28,187630000,13200800,13756700,26292900,537160000,48588900
2020-08-31,225702700,10251200,14219400,28774200,500840000,66099200
2020-09-01,151948100,10662100,11595600,25725500,511316000,54908700
2020-09-02,200119000,11536900,14475700,34080800,874012000,69540000
2020-09-03,257599600,12148100,23281200,58400300,945128000,148011100
2020-09-04,332607200,11567900,26325500,59664100,1463684000,139156300
2020-09-08,231366600,13229200,22108600,52924300,795728000,114465300
2020-09-09,176940500,8424100,13434000,45679000,736200000,91462300
2020-09-10,182274400,9143600,15922800,35461500,698684000,90569500
2020-09-11,180860300,7662300,13784300,33620100,636928000,84680200
2020-09-14,140150100,9709500,19017400,30375800,1201744000,65605700
2020-09-15,184642000,7993700,23683000,21823900,727556000,52920900
2020-09-16,154679000,12702400,19270600,26328100,556384000,82096000
2020-09-17,178011000,8836200,18290100,34011300,792512000,91523300
2020-09-18,287104900,9959700,20121600,55225300,698460000,105877900
2020-09-21,195713800,17436100,28378800,39839700,721044000,99450800
2020-09-22,183055400,7977900,19257000,33517100,646452000,63612100
2020-09-23,150718700,18134000,19952700,30803800,647012000,93112200
2020-09-24,167743300,11759200,18366500,31202500,731240000,76681300
2020-09-25,149981400,6779200,13293100,29437300,588016000,71069400
2020-09-28,137672400,7109700,20894100,32004900,573808000,64584600
2020-09-29,99382200,8718500,12848200,24221900,621460000,51304000
2020-09-30,142675200,8371800,16400600,33829100,689184000,104081100
2020-10-01,116120400,10402800,15778700,27158400,525004000,88698700
2020-10-02,144712000,7488500,15149600,33154800,552496000,89431100
2020-10-05,106243800,6969600,13871900,21331600,479820000,45713100
2020-10-06,161498200,8632800,19220400,28554300,784420000,90128900
2020-10-07,96849000,6410900,16358500,25681100,418084000,56999600
2020-10-08,83477200,6530800,15659000,19925800,378900000,45242500
2020-10-09,100506900,15979800,13689100,26458000,346892000,59528600
2020-10-12,240226800,4843000,16058000,40461400,434744000,80388500
2020-10-13,262330500,8384300,21697300,28950800,344604000,73255500
2020-10-14,150712000,9076600,15204100,23421700,276100000,57727900
2020-10-15,112559200,6815400,17171200,22733100,267224000,60357700
2020-10-16,115393800,7260700,13275000,26057900,242392000,89501900
2020-10-19,120639300,6084400,11725700,27625800,298068000,68425600
2020-10-20,124423700,7121400,11257100,22753500,229212000,60051900
2020-10-21,89946000,7548100,10730500,22724900,219596000,63575000
2020-10-22,101988000,8377000,14837200,22351500,290480000,55399300
2020-10-23,82572600,5919300,15087600,18879600,233484000,49143900
2020-10-26,111850700,5105100,12410700,37111600,336896000,91473000
2020-10-27,92276800,5826900,10391700,36700300,250520000,65994100
2020-10-28,143937800,11734100,16389500,51195600,376520000,127094300
2020-10-29,146129200,8474500,14208800,31432600,320080000,90597700
2020-10-30,190272600,7303000,15194500,36953700,416820000,120287300
2020-11-02,122866900,6498400,15011600,30842200,299652000,86068300
2020-11-03,107624400,7577200,17482600,27512000,272900000,93294200
2020-11-04,138235500,11117300,18886500,42311800,410228000,126959700
2020-11-05,126387100,16102800,17837400,36080100,319028000,82039700
2020-11-06,114457900,10378300,12552800,25231900,383348000,74973000
2020-11-09,154515300,29800700,47792400,44395000,582976000,172304200
2020-11-10,138023400,11728500,20539300,44045100,644068000,85552000
2020-11-11,112295000,9008500,14443400,29440800,404744000,58649000
2020-11-12,103162300,7167900,22063000,21593900,365812000,67546200
2020-11-13,81581900,6469800,11847900,18621100,346312000,62892200
2020-11-16,91183000,8358500,19858600,24953300,413776000,74541100
2020-11-17,74271000,8229100,14553200,24154100,312028000,66111000
2020-11-18,76322100,7384700,12571200,28372800,510924000,70591300
2020-11-19,74113000,6965100,10202500,24792700,565936000,59940900
2020-11-20,73604300,6379400,12718900,22843100,341088000,70417300
2020-11-23,127959300,15510600,13209200,25683500,361356000,63230600
2020-11-24,113874200,19504000,20121600,33979700,346500000,62415900
2020-11-25,76499200,10286600,11715600,21012900,259916000,45330900
2020-11-27,46691300,10569100,5983600,14512200,167276000,28514100
2020-11-30,169410200,13210000,14411800,33064800,286952000,83872700
2020-12-01,127728200,13533300,12668900,30904500,296948000,74231400
2020-12-02,89004200,9199700,10811300,23724500,283360000,45927000
2020-12-03,78967600,10457300,12904400,25120900,199520000,62882000
2020-12-04,78260400,10098600,13583700,24666000,202244000,50749900
2020-12-07,86712000,10555100,9724300,24620000,223244000,48944300
2020-12-08,82225500,6348400,9592100,23284100,271920000,42458900
2020-12-09,115089200,10743200,13073900,32440600,401300000,74098300
2020-12-10,81312200,6564000,13668400,26733300,207764000,57735400
2020-12-11,86939800,6084800,9981600,30979400,209264000,57698600
2020-12-14,79184500,7644400,12112400,28798400,270156000,69216200
2020-12-15,157243700,6840500,12590200,27000600,193016000,63865300
2020-12-16,98208600,8174700,11169400,35023300,223116000,58420500
2020-12-17,94359800,9475800,11618000,32515800,231384000,64119500
2020-12-18,192541500,6789900,28954800,63354900,342064000,136542300
2020-12-21,121251600,8168900,28323600,37181900,302332000,96386700
2020-12-22,168904800,9442400,11788200,22612200,185580000,47949000
2020-12-23,88223700,6542800,14973200,18699600,179144000,46201400
2020-12-24,54930100,3695400,4164900,10550600,97884000,26457900
2020-12-28,124486200,7778700,8072600,17933500,212564000,39000400
2020-12-29,121047300,5983700,8389200,17403200,170372000,53680500
2020-12-30,96452100,5914000,7398000,20272300,225396000,49455300
2020-12-31,99116600,7540800,8580200,20942100,192424000,78520700
2021-01-04,143301900,14331400,16819900,37130100,560640000,110210800
2021-01-05,97664900,12718800,13731200,23823000,322760000,66426200
2021-01-06,155088000,18453500,24909100,35930700,580424000,107997700
2021-01-07,109578200,7110200,21940400,27694500,461480000,68766800
2021-01-08,105158200,24399900,12035100,22956200,292528000,71677200
2021-01-11,100384500,8571400,15937900,23031300,518344000,51034700
2021-01-12,91951100,9798500,18033500,23249300,291476000,52547700
2021-01-13,88636800,14110300,14816800,20087100,210028000,45303600
2021-01-14,90221800,13522700,18565600,29480800,283120000,49989100
2021-01-15,111598500,16172500,27881000,31746500,277780000,107160000
2021-01-19,90757300,7485700,19843800,30480900,226188000,51233300
2021-01-20,104319500,9456000,16028800,37777300,258572000,61836100
2021-01-21,120150900,7246800,13411700,30709400,337780000,47840100
2021-01-22,114459400,7269600,12933200,30172700,246820000,52860500
2021-01-25,157611700,5936800,14212800,33152100,251112000,70402000
2021-01-26,98390600,4685600,11307800,49169600,163980000,42665300
2021-01-27,140843800,9036500,17603900,69870600,371272000,123351100
2021-01-28,142621100,9392400,13761800,49111200,228316000,94198100
2021-01-29,177523800,11252800,14808100,42503100,271552000,126765100
2021-02-01,106239800,9105500,11080700,33314200,217204000,75817600
2021-02-02,83305400,7221700,12253600,25916300,220440000,64450700
2021-02-03,89880900,4658100,10600800,27158100,245408000,52427100
2021-02-04,84183100,13736600,12419500,25296100,201340000,47142600
2021-02-05,75693800,6538500,10051300,18054800,169152000,48669800
2021-02-08,71297200,6887500,10136400,22211900,434624000,38365200
2021-02-09,76774200,5131800,8614800,23565000,287560000,35551100
2021-02-10,73046600,6112800,10323200,22186700,485352000,59154400
2021-02-11,64280000,5994500,9201000,15751100,450828000,42913300
2021-02-12,60145100,6018900,8324600,16561100,374756000,50593300
2021-02-16,80576300,14761100,12130600,26728500,321960000,50972400
2021-02-17,97918500,11400700,10810100,21653500,274756000,52290600
2021-02-18,96856700,7498200,10587800,16925600,233868000,59712800
2021-02-19,87668800,8273500,11969800,25262600,271724000,83241000
2021-02-22,103916400,10072000,11488400,36446900,325884000,67414200
2021-02-23,158273000,8616800,16234400,30228700,391780000,107284100
2021-02-24,111039900,8890600,15061400,26339700,448320000,72433900
2021-02-25,148199500,16359400,18127700,39542200,824436000,146670500
2021-02-26,164560400,23730400,19829200,37819200,500932000,152701600
2021-03-01,116307900,13828300,14845500,25324000,353184000,105348800
2021-03-02,102260900,11424600,14221700,22812500,264116000,79595300
2021-03-03,112966300,13059900,14324100,34029500,377592000,119940200
2021-03-04,178155000,13870100,20093900,44727800,573344000,183433000
2021-03-05,153766600,12821600,18465100,41872800,542840000,152039600
2021-03-08,154376600,12134900,17133300,35267400,543112000,123149200
2021-03-09,129525800,10382600,16238800,33080500,521824000,113633600
2021-03-10,111943300,7962000,14342200,29746800,384376000,109899400
2021-03-11,103026500,6749200,11771500,29907600,299916000,86245000
2021-03-12,88105100,8608500,12849500,22653700,243964000,64653600
2021-03-15,92403800,8104500,12101100,26034900,221988000,73427200
2021-03-16,115227900,7547400,12805600,28092200,272128000,73722500
2021-03-17,111932600,12626700,13952400,29562100,243864000,97959300
2021-03-18,121229700,8711100,21898500,34833000,293896000,115349100
2021-03-19,185549500,6868900,54418800,46430700,299208000,113624500
2021-03-22,111912300,5240000,19944800,30127000,297804000,73778600
2021-03-23,95467100,6048300,17076300,31638400,222048000,90686600
2021-03-24,88530500,6183700,13079800,25620100,245840000,97588600
2021-03-25,98844700,8398600,15608300,34061900,295144000,116128600
2021-03-26,94071200,6153900,16754400,25479900,363968000,114409100
2021-03-29,80819200,8409300,17570300,25227500,273520000,108107600
2021-03-30,85671900,8353200,13184300,24792000,200204000,76262200
2021-03-31,118323800,10623800,16736700,43623500,314776000,112734200
2021-04-01,75089100,7105200,16561500,30338000,308276000,99682900
2021-04-05,88651200,6163800,13508000,36910600,255672000,91684800
2021-04-06,80171300,6761200,13071600,22931900,191744000,62021000
2021-04-07,83466700,5436000,16903500,22719800,251284000,55836300
2021-04-08,88844600,6574500,12335500,23625200,244416000,57863100
2021-04-09,106686700,6657900,12122400,24326800,195172000,61104600
2021-04-12,91420000,4896700,12273400,27148700,869324000,56704900
2021-04-13,91266500,6995900,16113600,23837500,676212000,56551000
2021-04-14,87222800,6312300,19939600,23070900,385500000,61659900
2021-04-15,89347100,8250600,17694100,25627500,598480000,60229800
2021-04-16,84922400,10057600,13773400,24878600,335208000,82037300
2021-04-19,94264200,5721700,11900200,23209300,404420000,78498500
2021-04-20,94812300,6532000,13716700,19722900,334132000,81851800
2021-04-21,68847100,8380200,12236700,24030400,216776000,66793000
2021-04-22,84566500,7680100,15256100,25606200,277788000,97582800
2021-04-23,78657500,7106400,14041900,21462600,227500000,73209200
2021-04-26,66905100,4786600,10799100,19763300,197796000,52182400
2021-04-27,66015800,5363500,12821200,31014200,164572000,51303100
2021-04-28,107760100,6932200,8943700,46903100,209416000,51238900
2021-04-29,151101000,9067600,12976900,40589000,173196000,78544300
2021-04-30,109839500,6248700,11705100,30945100,201912000,85527000
2021-05-03,75135100,9014700,11801100,19626600,203912000,68128300
2021-05-04,137564700,10267400,12977700,32756100,405324000,101591200
2021-05-05,84000900,5950000,10506700,21901300,292024000,60162200
2021-05-06,78128300,13574100,13542400,26491100,193380000,74321400
2021-05-07,78973300,14748600,14257800,27032900,229328000,67733800
2021-05-10,88071200,8276600,14014300,29299900,268904000,81852400
2021-05-11,126142800,8348200,15451700,33641600,285584000,116888000
2021-05-12,112172300,12666300,14381700,36684400,303408000,134811000
2021-05-13,105861300,8078300,15395000,29624300,285404000,106394000
2021-05-14,81918000,9686800,10584000,23901100,258616000,82201600
2021-05-17,74244600,11956800,9886800,24970200,216980000,65129200
2021-05-18,63342900,7294000,11098100,20168000,186256000,59810200
2021-05-19,92612000,20741100,13278900,25739800,344000000,106467100
2021-05-20,76857100,9802800,10426000,21800700,321592000,78022200
2021-05-21,79295400,7677200,10249000,21863100,672992000,76578700
2021-05-24,63092900,5557300,9440300,21411500,554816000,51376700
2021-05-25,72009500,8986900,12609100,17704300,435408000,57451400
2021-05-26,56575900,8495400,13058300,17771600,370440000,43088600
2021-05-27,94625600,7993000,15707500,24426200,581476000,56707700
2021-05-28,71311100,9967000,10291300,18270200,644536000,58520200
2021-06-01,67637100,9143300,9445400,23213300,472804000,54216600
2021-06-02,59278900,6613100,10498600,19406700,594168000,49097100
2021-06-03,76229200,10153900,13354400,25307700,580008000,58138800
2021-06-04,75169300,8375300,8510800,25281100,617120000,55938800
2021-06-07,71057600,7709100,7267200,23079200,575756000,51555000
2021-06-08,74403800,5905800,10370700,22455000,323848000,47134300
2021-06-09,56877900,6346100,12377400,17937600,381656000,48436300
2021-06-10,71186400,9896600,12119400,24563600,287772000,51020100
2021-06-11,53522400,7836900,13683800,18999700,416308000,45570800
2021-06-14,96906500,7733600,19917900,19150500,321376000,42358500
2021-06-15,62746300,7550200,24485500,18038900,243032000,51508500
2021-06-16,91815000,16919700,25321200,27220000,307124000,80386100
2021-06-17,96721700,27232200,29722400,27565500,809656000,90949700
2021-06-18,108953300,15744300,43595700,37202200,968856000,118676300
2021-06-21,79663300,8371000,18664800,26696100,672384000,72822000
2021-06-22,74783600,7223900,14251200,24694100,580144000,57700300
2021-06-23,60214200,8474300,12733300,19518700,332356000,49445400
2021-06-24,68711000,6903400,13733200,21446900,320924000,45110300
2021-06-25,70783700,7473700,15484900,25611100,278364000,58129500
2021-06-28,62111300,6508900,14125800,19590000,495436000,53159600
2021-06-29,64556100,7451400,14528700,19937800,367632000,35970500
2021-06-30,63261400,7955800,12531000,21656500,326568000,64827900
2021-07-01,52485800,7430500,10479400,16725300,480136000,53441000
2021-07-02,78852600,7873600,11424000,26458000,342764000,57697700
2021-07-06,108181800,7932100,15083400,31565600,446708000,68710400
2021-07-07,104911600,7108900,12271800,23260000,418428000,63549500
2021-07-08,105575500,7244300,17834600,24618600,503300000,97595200
2021-07-09,99890800,4997400,13694500,23916700,296624000,76238600
2021-07-12,76299700,7315400,19940400,18931700,321984000,52889600
2021-07-13,100827100,7040300,22671700,26120100,290708000,52911300
2021-07-14,127050800,8830300,14622800,23113700,380100000,64130400
2021-07-15,106820300,6520100,11539300,22604200,550564000,55126400
2021-07-16,93251400,9460300,14002700,26186800,688224000,75874700
2021-07-19,121434600,6707400,22172900,32935600,749060000,147987000
2021-07-20,96350000,6540100,15385200,26259700,434687000,99608200
2021-07-21,74993500,4622600,12356700,24364300,371017000,64724400
2021-07-22,77338200,4793600,9913300,23384100,323826000,47878500
